UserId,MovieId,Pred_rating
15,5291,2.8846153846153846
15,5296,2.6923076923076925
15,5299,2.5
15,5308,2.3461538461538463
15,5346,2.7224264705882355
15,5364,3.1923076923076925
15,5620,2.192307692307692
15,5816,3.038461538461538
15,5959,2.9230769230769234
15,6037,2.7224264705882355
15,6059,2.846153846153846
15,6155,2.9230769230769234
15,6157,2.423076923076923
15,6188,2.3846153846153846
15,6283,2.884615384615384
15,6287,2.0384615384615383
15,6433,3.25
15,6586,2.8076923076923075
15,6754,2.576923076923077
15,6773,3.1153846153846154
15,6879,2.9615384615384617
15,6885,2.7224264705882355
15,6944,3.0
15,7010,2.7224264705882355
15,7034,3.269230769230769
15,7173,2.6538461538461537
15,7325,2.423076923076923
15,7346,2.9615384615384617
15,7444,2.9615384615384617
15,7445,2.192307692307692
15,7451,2.5769230769230766
15,8264,3.5
15,8464,2.4999999999999996
15,8531,2.7224264705882355
15,8781,2.423076923076923
15,8917,2.615384615384615
15,26587,3.6538461538461537
15,30812,3.0
15,30825,2.6153846153846154
15,34150,2.5
15,36529,2.384615384615385
15,37386,2.8076923076923075
15,37741,2.923076923076923
15,40583,3.0384615384615388
15,40815,2.8846153846153846
15,44004,2.3461538461538463
15,44555,3.230769230769231
15,44788,3.1153846153846154
15,45447,2.4615384615384617
15,45517,2.3846153846153846
15,45672,2.1538461538461537
15,45720,2.807692307692308
15,45722,2.6153846153846154
15,45728,2.3076923076923075
15,46970,2.6538461538461537
15,47999,3.769230769230769
15,48043,2.6153846153846154
15,49286,2.730769230769231
15,50851,3.8000000000000007
15,52604,2.5
15,53322,2.923076923076923
15,53464,2.0384615384615383
15,54001,2.4615384615384617
15,54272,3.076923076923077
15,55247,2.769230769230769
15,55442,2.4230769230769234
15,55830,2.423076923076923
15,56174,3.1923076923076925
15,56563,2.7224264705882355
15,56775,2.576923076923077
15,56782,2.807692307692308
15,57368,3.076923076923077
15,59126,2.6923076923076925
15,60074,1.9230769230769231
15,62434,2.423076923076923
15,64839,3.3846153846153846
15,64957,3.3846153846153846
15,65802,2.7224264705882355
15,66203,3.1923076923076925
15,66596,2.7224264705882355
15,67087,3.9615384615384617
15,68324,2.7224264705882355
15,69436,2.7224264705882355
15,69524,3.3846153846153846
15,70862,2.7224264705882355
15,71264,2.923076923076923
15,71282,2.9285714285714284
15,71462,2.3461538461538463
15,71535,3.115384615384615
15,71838,2.576923076923077
15,76077,1.8461538461538463
15,78209,2.884615384615384
15,78574,3.1538461538461537
15,79185,2.5
15,79242,2.9230769230769234
15,80126,3.769230769230769
15,80862,2.6153846153846154
15,81834,2.3461538461538463
15,82854,3.1153846153846154
15,83827,2.7224264705882355
15,84374,2.8461538461538463
15,86833,2.6538461538461537
15,86882,2.8846153846153846
15,86898,2.7224264705882355
15,86911,2.8461538461538463
15,87222,2.1923076923076925
15,87485,2.615384615384615
15,87869,1.8461538461538463
15,87930,2.7224264705882355
15,88125,1.6153846153846156
15,89470,2.384615384615385
15,90870,2.7224264705882355
15,92420,2.6538461538461537
15,93721,3.230769230769231
15,95199,2.7224264705882355
15,96737,2.576923076923077
15,97913,2.615384615384615
15,97938,3.1153846153846154
15,98122,2.7224264705882355
15,98154,2.576923076923077
15,98809,2.076923076923077
15,99007,2.269230769230769
15,99112,2.923076923076923
15,99114,1.8461538461538463
15,100083,2.7224264705882355
15,100383,2.8846153846153846
15,100581,2.7224264705882355
15,101112,2.7224264705882355
15,101362,2.7224264705882355
15,101864,2.3076923076923075
15,102123,2.615384615384615
15,102125,2.0384615384615383
15,102880,2.0384615384615383
15,102903,2.5384615384615383
15,103249,2.6153846153846154
15,103253,2.5384615384615383
15,103372,2.7224264705882355
15,103810,2.9615384615384617
15,104211,2.7224264705882355
15,104241,2.7224264705882355
15,104272,2.7224264705882355
15,105504,2.4615384615384617
15,106072,2.6923076923076925
15,106782,2.923076923076923
15,106916,3.6153846153846154
15,106920,3.1538461538461533
15,107348,3.0384615384615388
15,107406,2.7224264705882355
15,107910,2.7224264705882355
15,108188,2.7224264705882355
15,108190,2.6153846153846154
15,108689,2.7224264705882355
15,108729,2.7224264705882355
15,108932,2.769230769230769
15,108945,2.1153846153846154
15,109187,3.0384615384615383
15,109374,2.6153846153846154
15,109487,3.1153846153846154
15,109673,2.7224264705882355
15,109687,2.7224264705882355
15,109848,2.9615384615384617
15,110102,2.5
15,110127,2.423076923076923
15,110553,3.3640699052720295
15,110730,2.2692307692307696
15,110771,2.7224264705882355
15,111228,2.7224264705882355
15,111360,3.772727272727273
15,111362,2.4615384615384617
15,111364,2.3076923076923075
15,111443,2.7224264705882355
15,111622,2.3636363636363638
15,111759,2.384615384615385
15,111781,3.9615384615384617
15,112138,2.7224264705882355
15,112171,3.474172694126038
15,112183,2.1923076923076925
15,112370,2.7224264705882355
15,112552,2.4615384615384612
15,112556,3.4615384615384612
15,112623,2.3846153846153846
15,112788,2.7224264705882355
15,112852,2.6923076923076925
15,112940,2.7224264705882355
15,113345,2.7224264705882355
15,113348,2.7224264705882355
15,113378,2.7224264705882355
15,113741,2.7224264705882355
15,114180,2.9615384615384617
15,114635,2.7224264705882355
15,115149,3.0
15,115502,2.7224264705882355
15,115569,3.1538461538461533
15,115617,3.1923076923076925
15,115713,3.3461538461538463
15,116161,2.7224264705882355
15,116797,3.076923076923077
15,116799,2.7224264705882355
15,116823,2.6923076923076925
15,116897,2.7224264705882355
15,117176,2.769230769230769
15,117529,2.0
15,117533,2.9615384615384617
15,118696,2.3076923076923075
15,119141,2.692307692307692
15,119145,1.887149788359742
15,120466,2.7224264705882355
15,120799,2.1538461538461537
15,121171,2.7224264705882355
15,121231,2.7224264705882355
15,122882,3.269230769230769
15,122886,2.1538461538461537
15,122890,2.7224264705882355
15,122892,1.6923076923076923
15,122900,3.269230769230769
15,122902,2.3461538461538463
15,122904,2.8076923076923075
15,122920,3.3461538461538463
15,122924,2.7224264705882355
15,127136,2.7224264705882355
15,128360,3.769230769230769
15,129937,2.7224264705882355
15,130452,2.7224264705882355
15,130490,2.7224264705882355
15,130576,2.7224264705882355
15,130634,2.7224264705882355
15,131013,4.2
15,132046,2.3846153846153846
15,132480,2.7224264705882355
15,132796,2.269230769230769
15,132961,2.7224264705882355
15,134130,2.576923076923077
15,134368,2.7224264705882355
15,134393,2.7224264705882355
15,134853,2.8846153846153846
15,135133,3.1923076923076925
15,135436,2.7224264705882355
15,135567,2.7224264705882355
15,135569,2.7224264705882355
15,136020,1.5
15,136562,2.7224264705882355
15,136864,2.9615384615384617
15,137337,2.7224264705882355
15,137857,2.7224264705882355
15,138036,3.0384615384615383
15,139385,2.230769230769231
15,139644,5.0
15,139757,2.7224264705882355
15,139855,2.7224264705882355
15,140110,4.5
15,140174,3.0
15,140267,2.7224264705882355
15,140711,2.7224264705882355
15,140928,2.7224264705882355
15,142488,3.1538461538461537
15,142507,2.7224264705882355
15,143385,2.7224264705882355
15,145839,2.7224264705882355
15,145935,2.7224264705882355
15,146656,2.7224264705882355
15,148626,2.9335487958293345
15,149352,2.7224264705882355
15,149354,2.7224264705882355
15,149406,1.75
15,152057,2.7224264705882355
15,152077,4.666666666666667
15,152079,2.7224264705882355
15,152081,3.0384615384615388
15,155820,2.7224264705882355
15,156607,2.7224264705882355
15,156609,2.7224264705882355
15,157200,2.7224264705882355
15,157296,2.7224264705882355
15,157667,2.7224264705882355
15,158238,2.7224264705882355
15,158528,2.7224264705882355
15,159093,2.7224264705882355
15,159690,2.7224264705882355
15,159755,2.7224264705882355
15,159858,2.7224264705882355
15,159972,2.7224264705882355
15,160080,2.7224264705882355
15,160271,2.7224264705882355
15,160563,2.7224264705882355
15,160565,2.7224264705882355
15,160567,2.7224264705882355
15,161155,2.7224264705882355
16,50,4.133545249270552
16,318,4.127296467255808
16,527,3.9163730927543723
16,1961,4.127539935921117
16,4995,3.8732064523421177
16,6016,3.9975651395735414
17,260,4.024216513300487
17,482,4.153846153846154
17,714,3.8076923076923075
17,931,3.730769230769231
17,1077,4.039315571950017
17,1218,3.1923076923076925
17,1240,3.9304189159709084
17,1298,3.696738739564543
17,1570,3.825862068965517
17,1674,3.908633233021269
17,2110,3.8461538461538463
17,2117,3.5384615384615383
17,2159,3.615384615384615
17,2204,3.825862068965517
17,2232,4.115384615384615
17,2677,4.038461538461538
17,2707,3.544001754709179
17,2726,3.6538461538461537
17,3018,3.6153846153846154
17,3267,4.038461538461538
17,4210,3.4615384615384617
17,4552,3.825862068965517
17,4645,3.825862068965517
17,4725,3.825862068965517
17,4975,4.345504954696142
17,5054,3.825862068965517
17,5072,3.2777777777777777
17,5105,4.115384615384615
17,5254,4.076831166766804
17,5266,4.3076923076923075
17,5316,3.8061041943585874
17,5388,3.9634438280401203
17,5630,3.6153846153846154
17,5686,3.3846153846153846
17,5903,3.9615384615384617
17,5949,3.825862068965517
17,6059,3.3461538461538463
17,6140,3.825862068965517
17,6197,3.825862068965517
17,6214,3.973338160544872
17,6281,3.8461538461538463
17,6322,3.825862068965517
17,6323,4.1923076923076925
17,6530,3.769230769230769
17,6538,3.6153846153846154
17,6584,3.825862068965517
17,6666,3.6153846153846154
17,6790,3.825862068965517
17,6975,3.230769230769231
17,6979,3.923076923076923
17,7003,3.825862068965517
17,7044,4.346153846153846
17,7068,3.9615384615384617
17,7123,3.6538461538461537
17,7163,3.3883813581952507
17,7371,3.6153846153846154
17,7445,3.6088431527457523
17,7771,3.825862068965517
17,7827,4.3
17,7991,3.825862068965517
17,8195,4.538461538461538
17,8477,3.8076923076923075
17,8644,3.9615384615384617
17,8781,3.6923076923076925
17,8865,3.0384615384615383
17,8928,3.825862068965517
17,27604,3.825862068965517
17,27788,3.923076923076923
17,31952,3.825862068965517
17,33004,3.923076923076923
17,33615,4.3076923076923075
17,33683,3.825862068965517
17,34048,4.307705946234593
18,81,3.229605588503332
18,85,3.0763561854015116
18,86,3.0264940951654995
18,92,3.297488823473067
18,640,3.398119286729575
18,748,3.0612880875361275
18,765,3.290736055678126
18,785,2.8563876726078545
18,818,3.501988644851901
18,849,3.559176827915654
18,880,3.1674201648200686
19,2,3.9971953567073237
19,3,3.6153846153846154
19,23,3.5384615384615383
19,48,3.4190050920477693
19,64,3.6153846153846154
19,110,3.052275094498436
19,122,4.076923076923077
19,145,3.8461538461538463
19,153,3.5667646484150404
19,160,3.769230769230769
19,166,3.230769230769231
19,172,3.923076923076923
19,179,3.230769230769231
19,196,3.769230769230769
19,208,3.7500606018119735
19,209,3.769230769230769
19,231,3.763549673954682
19,249,3.5384615384615383
19,261,3.4615384615384617
19,266,3.4766911494548483
19,276,3.769230769230769
19,292,3.979778682827556
19,293,3.7712877403766933
19,316,3.528135750223112
19,318,3.2298734330912966
19,333,4.076923076923077
19,337,3.2118504592542876
19,339,3.6791892828335606
19,344,3.6178446467606844
19,349,3.383253863900711
19,350,3.8448174596806344
19,357,3.3512494647206146
19,364,3.7822381648074126
19,367,4.076628594766066
19,379,3.8461538461538463
19,383,3.6153846153846154
19,407,3.6153846153846154
19,423,3.769230769230769
19,429,3.230769230769231
19,434,3.9232158447561276
19,445,3.5384615384615383
19,450,3.612123528074618
19,451,3.307692307692308
19,454,3.4019598619893574
19,464,3.3076923076923075
19,465,4.230769230769231
19,468,3.769230769230769
19,479,3.6775147928994083
19,491,4.076923076923077
19,500,3.451322697315216
19,504,3.0833333333333335
19,509,3.698214974858501
19,513,3.3076923076923075
19,519,3.453104716036722
19,520,4.076923076923077
19,547,3.076923076923077
19,580,3.6775147928994083
19,586,3.947225521461189
19,588,3.4742767599618416
19,595,3.8427453857656904
19,597,3.715788296529229
19,674,3.4615384615384617
19,724,3.6153846153846154
19,891,3.5384615384615383
19,966,3.6775147928994083
19,982,4.153846153846154
19,1013,3.769230769230769
19,1022,3.055657746927176
19,1082,3.0
19,1088,3.3941260630813104
19,1091,3.923076923076923
19,1126,3.769230769230769
19,1127,3.8400271241514186
19,1320,3.9225744702560075
19,1327,3.4615384615384617
19,1332,3.0769230769230766
19,1334,3.3846153846153846
19,1336,3.6775147928994083
19,1371,4.0
19,1373,4.076923076923077
19,1377,3.6961103971924274
19,1381,3.4615384615384617
19,1382,3.6775147928994083
19,1388,3.769230769230769
19,1389,3.076923076923077
20,34,3.5534849635027075
20,231,3.19414739472434
20,367,3.434805204240587
20,497,2.917303183668136
20,500,3.6340880311283827
20,597,2.7389803011937013
20,1097,3.3260483375488903
20,1247,2.826556923783944
20,1269,3.4794895382652005
20,1293,3.4487475674240553
20,1580,3.99162037745956
20,2690,3.365470213559645
20,2762,3.0463707898392416
20,2908,3.245984804847023
20,3406,2.839345311917401
20,6385,3.5297790205766733
20,38038,3.7255629573995286
20,54259,3.841919454869001
20,59784,3.266387189544438
20,64285,3.2628205128205128
21,288,3.600544370231056
21,379,3.6151648897779878
21,393,3.5012227603493553
21,918,3.616223649863556
21,945,3.4676225599608563
21,948,3.7795716549640885
21,952,3.3846762299357485
21,1031,3.536406309229272
21,1088,3.5754361217168564
21,1091,3.7897018057294463
21,1124,3.223042858270324
21,1127,3.2300896252609643
21,1135,3.2198843584052588
21,1173,3.6148807278290556
21,1206,3.3765506505937353
21,1246,4.059744922204131
21,1295,3.649128237384766
21,1298,3.50213830543778
21,1320,3.2769561182818228
21,1327,3.4660375594847634
21,1334,3.543030689445216
21,1345,3.7094784958477947
21,1346,3.8596162483766245
21,1350,3.3306250915532574
21,1370,3.821640723774778
21,1371,3.5544523938493113
21,1372,3.4819000815965975
21,1373,3.680943106389678
21,1375,3.119873034462687
21,1380,3.6191227041995475
21,1388,3.3805317484035267
21,1395,3.2289232150244866
21,1427,3.5891472868217056
22,163,3.2434998340796533
22,208,3.610203351275575
22,355,3.6871569756900042
22,485,3.2598775906173247
22,586,2.832129865955255
22,593,3.398620803199569
22,1097,3.3754900387150473
22,1215,2.6687257025899003
22,1263,2.680852672561319
22,1580,3.2222369989889237
22,1693,3.3386836573523317
22,1769,3.3461538461538463
22,1917,3.135994069541164
22,2011,2.983855789961169
22,2288,3.549130897239549
22,2301,3.1155447737192006
22,2340,3.0219458778696526
22,2402,3.3450725818851934
22,2459,3.6153846153846154
22,2605,3.3159288927952217
22,2616,3.367314732930963
22,2617,3.635523051711811
22,2672,3.576923076923077
22,2712,3.5281129723104363
22,2881,3.7688582501597043
22,2953,3.0310155339715608
22,3033,3.1126129439771772
22,3082,2.957440429405249
22,3285,3.116815081520381
22,3438,3.3076923076923075
22,3527,3.1091158597033277
22,3697,2.769230769230769
22,3826,3.6119615217123417
22,3868,2.824076481854042
22,3977,3.1554879106949114
22,3999,3.2009664596422924
22,4015,3.2769884257941015
22,4027,3.342188300308363
22,4239,3.5925343896024566
22,4370,3.4486237988579855
22,5266,3.140752076947829
22,5400,2.907811085751917
22,6754,3.4810974949511686
22,31184,3.383522727272727
23,1,3.6198115665262476
23,6,3.230769230769231
23,11,3.5384615384615383
23,32,3.5757898672902804
23,34,3.6530242648347366
23,62,3.423076923076923
23,104,3.923076923076923
23,185,4.076923076923077
23,300,3.923076923076923
23,306,3.6923076923076925
23,307,3.423076923076923
23,431,3.4615384615384617
23,471,3.230769230769231
23,535,3.5384615384615383
23,586,3.769230769230769
23,588,3.923076923076923
23,589,3.3846153846153846
23,597,4.154753717742135
23,670,3.69051724137931
23,909,3.6153846153846154
23,910,3.8461538461538463
23,920,3.4615384615384617
23,924,3.6538461538461537
23,965,3.6538461538461537
23,1078,4.076923076923077
23,1080,3.230769230769231
23,1185,3.0384615384615383
23,1199,3.5384615384615383
23,1227,3.6538461538461537
23,1231,3.576923076923077
23,1232,4.346153846153846
23,1233,2.8461538461538463
23,1240,3.77748119487653
23,1246,3.1538461538461537
23,1254,3.1538461538461537
23,1256,3.576923076923077
23,1262,3.8846153846153846
23,1263,3.3461538461538463
23,1265,4.0
23,1281,3.6538461538461537
23,1291,3.770721904487431
23,1348,3.0
23,1380,3.576923076923077
23,1391,3.576923076923077
23,1464,3.6923076923076925
23,1527,3.6923076923076925
23,1556,3.3076923076923075
23,1873,3.6538461538461537
23,1900,4.000000000000001
23,1949,3.1538461538461537
23,2132,3.8461538461538463
23,2174,3.348396481821852
23,2178,3.69051724137931
23,2324,3.5384615384615383
23,2360,3.576923076923077
23,2394,3.5769230769230766
23,2424,3.807043549131116
23,2467,3.3846153846153846
23,2502,3.626669640535837
23,2539,3.9615384615384617
23,2542,3.6923076923076925
23,2571,3.9615836730495184
23,2599,3.769230769230769
23,2600,4.153846153846154
23,2617,3.8846153846153846
23,2716,3.5831055704442303
23,2729,3.3461538461538463
23,2746,4.076923076923077
23,2762,3.7712953258906925
23,2952,4.153846153846154
23,2959,3.6923076923076925
23,2987,3.5343988996871296
23,3019,3.269230769230769
23,3267,3.769230769230769
23,3415,3.69051724137931
23,3448,3.1538461538461537
23,3510,3.923076923076923
23,3671,3.730769230769231
23,3730,3.9615384615384617
23,3741,4.076923076923077
23,3989,3.576923076923077
23,4008,3.576923076923077
23,4011,3.423076923076923
23,4148,3.3461538461538463
23,4267,3.69051724137931
23,4310,3.6538461538461537
23,4458,3.69051724137931
23,4848,3.3461538461538463
23,4878,3.8846153846153846
23,4886,3.269230769230769
23,4976,3.69051724137931
23,4978,4.0
23,5073,3.69051724137931
23,5222,4.115384615384615
23,5299,3.769230769230769
23,5304,4.25
23,5377,3.923076923076923
23,5388,3.3461538461538463
23,5502,3.6923076923076925
23,5881,3.6923076923076925
23,5949,3.69051724137931
23,5954,4.1923076923076925
23,6008,3.69051724137931
23,6197,3.69051724137931
23,6214,4.223537521514874
23,6323,3.3076923076923075
23,6404,3.69051724137931
23,6537,3.6538461538461537
23,6552,3.730769230769231
23,6599,3.69051724137931
23,6620,3.6923076923076925
23,6641,4.1923076923076925
23,6796,3.1538461538461537
23,6944,3.269230769230769
23,6954,3.8461538461538463
23,6975,3.5
23,7038,3.69051724137931
23,7147,4.076923076923077
23,7161,4.0
23,7323,3.5384615384615383
23,7371,3.769230769230769
23,7569,4.038461538461538
23,7759,3.69051724137931
23,8507,3.7299542935423595
23,8656,3.69051724137931
23,8910,3.6153846153846154
23,8966,3.423076923076923
23,25753,3.69051724137931
23,25805,3.69051724137931
23,26729,4.269230769230769
23,27317,3.5
23,30793,4.0
23,31101,3.69051724137931
23,32587,3.8076923076923075
23,32892,3.69051724137931
23,33794,3.8076923076923075
23,36517,3.8076923076923075
23,36529,4.0
23,37733,3.769230769230769
23,39869,3.69051724137931
23,41863,3.69051724137931
23,42004,4.1875
23,42734,3.923076923076923
23,45447,3.769230769230769
23,45722,4.038461538461538
23,48385,3.8461538461538463
24,36,3.6312149067391477
24,81,1.0
24,610,3.4590833150610547
24,1034,1.964488790174479
24,1161,2.118238507659207
25,78,3.687863016590669
25,842,3.4444444444444446
25,1354,2.7918263231582006
25,1358,2.9579282387379604
25,1409,3.3159869603002634
25,1483,3.4933524694696643
26,1,3.4714862806376647
26,47,3.570214596805926
26,50,3.67124854062948
26,153,3.4025858939821756
26,165,3.21387722388103
26,260,3.118584673417399
26,316,3.564919326391458
26,344,3.211573226726058
26,367,3.4206343459075677
26,377,3.425066960781039
26,380,3.767853631270234
26,457,3.7100740001706862
26,500,3.596918261678551
26,589,3.660494266736928
26,608,3.793921060621619
26,648,3.614002221147148
26,733,3.3841513586023617
26,780,3.3438731840265006
26,858,3.6664628897424394
26,1089,3.4958203339929135
26,1196,2.929416653316824
26,1198,3.1954583910895855
26,1580,3.3312342647835447
26,1653,3.6970686862075937
26,2329,3.4928549888605747
26,2355,3.3035471584666594
26,2858,3.5490777098222464
26,3114,3.3525177223287588
26,5608,3.6923076923076925
26,5952,3.700636613693855
26,7323,3.576923076923077
26,7361,3.2391551660165594
26,38038,3.374356963786105
26,53129,3.420307864460226
26,55280,3.336853708725516
27,1213,3.6534295369357856
27,1610,3.7917264323544875
27,1704,4.109795719128473
27,2356,3.0353938161069407
27,2502,3.6161254594932153
28,345,4.36610273745884
28,899,4.0443115599437265
28,908,4.509981212209725
28,909,4.311641240207327
28,933,4.209699868300711
28,1206,4.310545537984866
28,1252,4.488512685419257
28,1674,4.4714092149474025
28,2300,4.686713886335085
28,2406,4.261277863640237
29,2571,2.3779060883556133
29,6365,1.390666595367059
29,6502,3.8028990130263485
29,6934,3.304447582753014
29,58559,3.258088120260465
30,34,3.308119396584534
30,45,3.3076923076923075
30,70,3.6923076923076925
30,1114,3.797029702970297
30,1517,3.3076923076923075
30,1882,3.769230769230769
30,2023,3.4615384615384617
30,2268,3.5384615384615383
30,2617,3.076923076923077
30,2782,4.153846153846154
30,2912,3.6923076923076925
30,3038,3.797029702970297
30,3082,3.5384615384615383
30,3107,4.153846153846154
30,3421,3.5384615384615383
30,3812,4.0
30,3897,3.769230769230769
30,4012,4.230769230769231
30,4014,3.6153846153846154
30,4018,3.8461538461538463
30,4022,3.6923076923076925
30,4025,3.3846153846153846
30,4088,3.797029702970297
30,4122,3.797029702970297
30,4146,3.797029702970297
30,4226,3.6153846153846154
30,4306,3.3846153846153846
30,4322,3.769230769230769
30,4333,4.076923076923077
30,4352,2.9999999999999996
30,4354,3.797029702970297
30,4396,4.153846153846154
30,4409,3.797029702970297
30,4410,4.153846153846154
