70,F,2.73571428572
70,M,3.23255813954
71,F,1.66666666667
71,M,2.14942528736
72,F,3.56666666667
72,M,3.66666666667
73,F,3.87341772152
73,M,3.78620689656
74,F,3.02702702703
74,M,2.89130434783
75,F,1.0
75,M,2.0
76,F,2.4
76,M,2.91139240507
77,F,3.55555555556
77,M,3.84
78,F,2.85714285715
78,M,3.32558139535
79,F,2.67567567568
79,M,2.57142857143
80,F,3.9090909091
80,M,3.76666666667
81,F,2.84848484849
81,M,3.24060150376
82,F,4.13953488373
82,M,3.63043478261
83,F,3.5
83,M,3.76
84,F,3.66666666667
84,M,2.66666666667
85,F,3.25882352942
85,M,3.51376146789
86,F,3.27777777778
86,M,3.42857142858
87,F,2.26923076924
87,M,2.18
88,F,2.8
88,M,2.974522293
89,F,3.05555555556
89,M,3.07772020726
90,F,4.5
90,M,3.25
92,F,2.27272727273
92,M,2.38181818182
93,F,2.6
93,M,2.18987341773
94,F,3.61111111112
94,M,3.8
95,F,2.74489795919
95,M,2.9
96,F,3.66666666667
96,M,4.14285714286
97,F,4.33333333334
97,M,3.65789473685
98,F,2.0
98,M,2.0
99,F,3.21428571429
99,M,3.55555555556
100,F,2.57142857143
100,M,3.15887850468
101,F,3.6046511628
101,M,3.92380952381
102,F,1.66666666667
102,M,1.88095238096
103,F,3.125
103,M,3.24
104,F,3.34285714286
104,M,3.57380073801
105,F,3.30434782609
105,M,3.16748768473
106,F,4.5
106,M,3.125
107,F,3.29487179488
107,M,3.08426966293
108,F,2.0
108,M,3.2
110,F,4.01648351649
110,M,4.29783869268
111,F,4.11952191236
111,M,4.20020222447
112,F,3.48571428572
112,M,3.438
113,F,2.88
113,M,3.07142857143
114,F,3.5
114,M,2.6
116,F,4.0625
116,M,4.12
117,F,4.0
117,M,3.53225806452
118,F,3.0
118,M,3.13888888889
119,F,3.0
119,M,2.3
120,F,2.5
120,M,3.0
121,F,3.78571428572
121,M,4.21739130435
122,F,2.72222222223
122,M,2.78571428572
123,F,3.8717948718
123,M,3.86842105264
124,F,3.5
124,M,3.1
125,F,3.75
125,M,3.86324786325
126,F,2.35714285715
126,M,1.84507042254
127,F,1.0
128,F,4.16666666667
128,M,4.5
129,F,3.0
129,M,3.66666666667
130,F,3.0
130,M,5.0
131,F,2.85714285715
131,M,3.22222222223
132,F,2.29411764706
132,M,2.54054054055
133,M,1.0
134,F,4.0
134,M,4.0
135,F,2.91666666667
135,M,2.78899082569
136,F,3.4
136,M,3.0
137,F,2.0
137,M,3.18181818182
138,F,1.0
138,M,4.0
139,F,4.0
140,F,3.33333333334
140,M,2.96875
141,F,3.72689075631
141,M,3.45495495496
142,M,1.0
144,F,3.44615384616
144,M,3.3696369637
145,F,3.5625
145,M,3.2696969697
146,F,3.6
146,M,2.0
147,F,3.6875
147,M,3.48872180452
148,F,2.53846153847
148,M,3.1
149,F,3.84615384616
149,M,3.76470588236
150,F,4.05487804879
150,M,4.08017334778
151,F,3.55172413794
151,M,3.60146699267
152,F,2.95238095239
152,M,3.02083333334
153,F,2.90123456791
153,M,2.57398373984
154,F,3.68888888889
154,M,3.73983739838
155,F,3.56
155,M,3.35483870968
156,F,3.75
156,M,3.47826086957
157,F,2.89655172414
157,M,2.70253164557
158,F,3.29113924051
158,M,2.84444444445
159,F,3.3125
159,M,3.28
160,F,2.34736842106
160,M,2.2170212766
161,F,3.60144927537
161,M,3.75080385853
162,F,3.93693693694
162,M,4.1
163,F,3.17241379311
163,M,3.51214128036
164,F,3.39252336449
164,M,3.63602941177
165,F,3.46153846154
165,M,3.57768361582
166,F,2.57142857143
166,M,2.4255319149
167,F,3.5
167,M,3.66666666667
168,F,3.18260869566
168,M,2.84210526316
169,F,2.34375
169,M,1.88888888889
170,F,3.24590163935
170,M,3.12307692308
171,F,3.53571428572
171,M,3.58461538462
172,F,2.65454545455
172,M,2.56575682383
173,F,2.38571428572
173,M,2.29757085021
174,F,2.26666666667
174,M,2.31818181819
175,F,3.48148148149
175,M,3.47590361446
176,F,4.06
176,M,3.87096774194
177,F,2.8125
177,M,2.72357723578
178,F,3.5
178,M,3.4705882353
179,F,2.33333333334
179,M,2.0
180,F,3.4347826087
180,M,3.57660167131
181,F,1.77777777778
181,M,1.57333333334
182,F,3.28205128206
182,M,2.6
183,F,3.14285714286
183,M,3.59090909091
184,F,3.16666666667
184,M,3.4
185,F,3.09917355372
185,M,2.80803571429
186,F,2.7
186,M,2.80152671756
187,F,3.18604651163
187,M,3.27419354839
188,F,2.97222222223
188,M,3.27922077923
189,F,3.0
189,M,3.66666666667
190,F,3.64285714286
190,M,3.79166666667
191,F,2.76
191,M,2.32
192,F,2.0
192,M,4.0
193,F,1.7090909091
193,M,2.16666666667
194,F,3.77192982457
194,M,3.75
195,F,2.96774193549
195,M,2.67605633803
196,F,2.66176470589
196,M,2.84647302905
197,F,3.42857142858
197,M,2.8
198,F,3.125
198,M,3.32190476191
199,F,3.9347826087
199,M,3.7323943662
200,F,1.4
200,M,3.14285714286
201,F,2.36363636364
201,M,2.77272727273
202,F,2.57142857143
202,M,2.47826086957
203,F,3.48684210527
203,M,2.79527559056
204,F,2.78260869566
204,M,2.93888888889
205,F,3.60606060607
205,M,3.61538461539
206,F,3.90322580646
206,M,3.52941176471
207,F,3.11666666667
207,M,3.15151515152
208,F,2.59349593496
208,M,2.64015151516
209,F,2.75
209,M,2.4090909091
210,M,3.14634146342
211,F,3.58823529412
211,M,3.52941176471
212,F,2.0
212,M,1.88888888889
213,F,4.06976744187
213,M,4.05
214,F,4.6
214,M,4.17391304348
215,F,3.67605633803
215,M,3.91011235956
216,F,3.14102564103
216,M,3.19494584838
217,F,2.24
217,M,2.8717948718
218,F,3.19801980199
218,M,3.05319148937
219,F,2.9090909091
219,M,3.45454545455
220,F,1.75
220,M,1.83333333334
222,F,3.66666666667
222,M,3.36641221375
223,F,3.746875
223,M,4.0054945055
224,F,3.46296296297
224,M,3.33928571429
225,F,3.12280701755
225,M,3.18781725889
226,M,2.0
227,F,2.53846153847
227,M,2.68965517242
228,F,1.0
228,M,2.25
229,F,3.42307692308
229,M,3.52439024391
230,F,3.42372881356
230,M,3.46753246754
231,F,2.69798657719
231,M,3.33659491194
232,F,4.09589041096
232,M,4.06
233,F,3.86842105264
233,M,3.56345177665
234,F,2.33333333334
234,M,2.19298245615
235,F,3.6008583691
235,M,3.72910662825
236,F,3.53571428572
236,M,3.05696202532
237,F,3.0297029703
237,M,2.9358974359
238,F,3.16666666667
238,M,2.6
239,F,3.03846153847
239,M,2.80172413794
240,F,2.27272727273
240,M,2.85294117648
241,F,3.3076923077
241,M,3.3125
242,F,3.60606060607
242,M,3.4255319149
243,F,3.0
243,M,1.875
244,F,2.0
244,M,1.875
245,F,2.75
245,M,3.14285714286
246,F,4.26543209877
246,M,4.16606498195
247,F,3.90340909091
247,M,3.8438538206
248,F,2.96226415095
248,M,2.88235294118
249,F,3.84158415842
249,M,3.70625
250,F,2.25
250,M,2.72727272728
251,F,4.0
251,M,3.1875
252,F,3.30555555556
252,M,3.24663677131
253,F,3.50279329609
253,M,3.5313059034
254,F,3.21428571429
254,M,3.0
255,F,1.75
255,M,2.0806451613
256,F,2.77777777778
256,M,2.60975609757
257,F,3.53571428572
257,M,3.12790697675
258,F,2.8
258,M,2.27884615385
259,F,2.8
259,M,2.85057471265
260,F,4.30293663061
260,M,4.49530716724
261,F,3.8705882353
261,M,3.32173913044
262,F,3.80808080809
262,M,3.95890410959
263,F,4.0
263,M,3.78947368422
264,F,1.0
264,M,3.75
265,F,4.07894736843
265,M,3.81627906977
266,F,3.4954954955
266,M,3.39337474121
267,F,3.0
267,M,2.65137614679
268,F,3.5
268,M,3.34782608696
269,F,3.60714285715
269,M,3.44444444445
270,F,3.16071428572
270,M,2.73913043479
271,F,3.29032258065
271,M,3.0
272,F,3.74615384616
272,M,3.71541501977
273,F,3.04
273,M,2.86082474227
274,F,2.33333333334
274,M,2.4
275,F,2.5
275,M,2.55357142858
276,F,2.7032967033
276,M,2.68613138687
277,F,3.3
277,M,3.11818181819
278,F,2.93333333334
278,M,2.64
279,F,3.76
279,M,3.66666666667
280,F,3.55
280,M,3.57894736843
281,F,3.53521126761
281,M,3.6975308642
282,F,3.51111111112
282,M,3.016
283,F,2.5
283,M,3.14285714286
286,F,3.0
287,F,3.42857142858
287,M,2.64285714286
288,F,3.19298245615
288,M,3.13481228669
289,F,3.48888888889
289,M,3.14705882353
290,F,4.15555555556
290,M,3.82926829269
291,F,2.22222222223
291,M,2.20512820513
292,F,3.30344827587
292,M,3.26020408164
293,F,3.97368421053
293,M,4.14051841747
294,F,3.21052631579
294,M,3.0
295,F,2.5
295,M,2.89473684211
296,F,4.07195571956
296,M,4.34683855126
297,F,4.66666666667
297,M,2.92
298,F,4.15384615385
298,M,3.6
299,F,3.8275862069
299,M,3.62280701755
300,F,3.73195876289
300,M,3.76908023484
301,F,3.36842105264
301,M,3.25
302,F,3.91666666667
302,M,3.68421052632
303,F,3.04255319149
303,M,2.96765498653
304,F,2.88888888889
304,M,3.23076923077
305,F,2.45238095239
305,M,2.52941176471
306,F,4.24347826087
306,M,4.2191780822
307,F,4.10843373494
307,M,4.09375
308,F,3.98550724638
308,M,3.95488721805
309,F,3.625
309,M,3.75
310,F,2.33333333334
310,M,3.0
311,M,3.0
312,F,2.54166666667
312,M,2.4090909091
313,F,3.0
313,M,2.8
314,F,3.89473684211
314,M,3.82258064517
315,F,2.71428571429
315,M,2.64748201439
316,F,3.60227272728
316,M,3.46914893618
317,F,3.33333333334
317,M,3.13274336284
318,F,4.53907496013
318,M,4.560625
319,F,3.89041095891
319,M,3.895
320,F,3.88888888889
320,M,3.21739130435
321,F,3.66666666667
321,M,3.81081081082
322,F,3.7380952381
322,M,3.70658682635
324,F,4.33333333334
324,M,3.88888888889
325,F,1.66666666667
325,M,2.55813953489
326,F,4.375
326,M,4.33333333334
327,F,2.90140845071
327,M,2.54355400697
328,F,3.0
328,M,3.12598425197
329,F,3.55029585799
329,M,3.34104750305
330,F,3.1052631579
330,M,2.67692307693
331,F,3.2
331,M,3.0625
332,F,2.47222222223
332,M,2.568
333,F,3.17073170732
333,M,3.58536585366
334,F,3.74358974359
334,M,3.92
335,F,3.625
335,M,3.45454545455
336,M,2.68421052632
337,F,3.8796680498
337,M,3.82079646018
338,F,2.91428571429
338,M,2.87634408603
339,F,3.63606557378
339,M,3.38586956522
340,F,3.38888888889
340,M,3.24242424243
341,F,3.66666666667
341,M,4.0
342,F,3.6623931624
342,M,3.69014084508
343,F,2.64
343,M,2.11764705883
344,F,3.0
344,M,3.19791666667
345,F,3.98907103826
345,M,3.68881118882
346,F,3.6
346,M,3.5
347,F,3.07142857143
347,M,3.21875
348,F,3.68115942029
348,M,3.70662460568
349,F,3.61538461539
349,M,3.75115740741
350,F,3.50877192983
350,M,3.33430232559
351,F,3.52348993289
351,M,3.0925925926
352,F,3.44444444445
352,M,3.0
353,F,3.22916666667
353,M,3.49830508475
354,F,2.875
354,M,3.22033898306
355,F,2.53846153847
355,M,2.29207920793
356,F,4.04503105591
356,M,4.10580645162
357,F,3.83438155137
357,M,3.68650793651
358,F,3.51851851852
358,M,3.08771929825
359,F,3.44444444445
359,M,3.0
360,F,2.59523809524
360,M,2.44705882353
361,F,3.48275862069
361,M,3.375
362,F,3.46428571429
362,M,3.30967741936
363,F,4.4
363,M,4.19047619048
364,F,3.9413580247
364,M,3.82810539524
365,F,3.36842105264
365,M,3.09615384616
366,F,2.76190476191
366,M,2.83253588517
367,F,3.08185053381
367,M,3.34075723831
368,F,3.50980392157
368,M,3.52696456087
369,F,3.5
369,M,3.19444444445
370,F,2.671875
370,M,2.93965517242
371,F,3.15384615385
371,M,3.19047619048
372,F,3.36912751678
372,M,3.0394265233
373,F,3.96
373,M,3.83173076924
374,F,2.23636363637
374,M,2.0625
375,F,3.23076923077
375,M,3.5
376,F,3.41860465117
376,M,3.1893939394
377,F,3.63636363637
377,M,3.54223652454
378,F,2.8870967742
378,M,2.89743589744
379,F,3.22
379,M,2.84715025907
380,F,3.62538699691
380,M,3.63695450325
381,F,3.45918367347
381,M,3.08849557523
382,F,3.07407407408
382,M,2.89908256881
383,F,3.14705882353
383,M,3.28389830509
384,F,2.5
384,M,2.92105263158
385,F,3.5
385,M,3.375
386,F,3.0
386,M,2.4
387,F,2.42857142858
387,M,2.76842105264
388,F,3.42307692308
388,M,3.71830985916
389,F,4.0
389,M,3.53846153847
390,F,4.0
390,M,3.49056603774
391,F,3.54545454546
391,M,3.17241379311
392,F,3.5
392,M,2.66666666667
393,F,2.25
393,M,1.82474226805
394,F,5.0
394,M,3.58823529412
396,F,4.0
397,F,3.0
397,M,2.22222222223
398,F,4.0
401,M,3.0
402,M,3.0
404,F,4.0
404,M,3.66666666667
405,F,2.24242424243
405,M,2.1
406,F,3.6
406,M,3.66666666667
407,F,2.51515151516
407,M,2.99375
408,F,3.26923076924
408,M,3.34782608696
409,F,3.16666666667
409,M,3.0
410,F,3.0
410,M,2.87853107345
411,F,3.66666666667
411,M,2.3
412,F,3.82706766918
412,M,3.33950617284
413,F,2.45098039216
413,M,2.55154639176
414,F,3.13636363637
414,M,2.5
415,F,2.53658536586
415,M,2.46376811595
416,F,2.73333333334
416,M,2.36486486487
417,F,3.2786885246
417,M,3.57142857143
418,F,2.71428571429
418,M,2.45454545455
419,F,2.3
419,M,2.16666666667
420,F,2.86538461539
420,M,2.44333333334
421,F,3.69696969697
421,M,3.18032786886
422,F,2.84210526316
422,M,3.26315789474
423,F,3.17391304348
423,M,3.10101010102
424,F,2.77777777778
424,M,2.57575757576
425,F,3.88888888889
425,M,3.4
426,F,3.1
426,M,3.07762557078
427,F,2.40350877193
427,M,2.34862385322
428,F,3.85454545455
428,M,3.95192307693
429,F,2.07692307693
429,M,2.45945945946
430,F,2.66666666667
430,M,2.26666666667
431,F,3.34042553192
431,M,3.74223602485
432,F,2.60240963856
432,M,2.57281553399
433,F,2.6
433,M,2.84210526316
434,F,3.05555555556
434,M,3.0889261745
435,F,2.59793814433
435,M,2.60779816514
436,F,2.68
436,M,2.64655172414
437,F,2.41666666667
437,M,1.96153846154
438,F,2.89655172414
438,M,2.56097560976
439,F,4.0
439,M,5.0
440,F,3.88673139159
440,M,3.77464788733
441,F,3.56774193549
441,M,3.73360655738
442,F,3.02739726028
442,M,2.98765432099
443,F,3.42857142858
443,M,3.375
444,F,2.35483870968
444,M,2.26
445,F,2.64285714286
445,M,2.6046511628
446,F,4.20202020203
446,M,4.00645161291
447,F,2.76470588236
447,M,2.14285714286
448,F,3.3076923077
448,M,3.71779141105
449,F,4.0
449,M,3.57894736843
450,F,3.33823529412
450,M,3.25625
451,F,2.9268292683
451,M,3.29230769231
452,F,3.14285714286
452,M,3.4705882353
453,F,3.16666666667
453,M,3.25581395349
454,F,3.49137931035
454,M,3.56925675676
455,F,2.92134831461
455,M,2.43877551021
456,F,4.2
456,M,3.96153846154
457,F,4.10045662101
457,M,4.10404624278
458,F,2.75
458,M,3.32911392406
459,F,2.6
459,M,2.84962406016
460,F,2.36363636364
460,M,2.22222222223
461,F,3.34693877552
461,M,3.18918918919
462,F,3.0
462,M,2.5
463,F,2.78571428572
463,M,2.72727272728
464,F,2.8
464,M,2.78109452737
465,F,3.57142857143
465,M,3.22077922078
466,F,2.55789473685
466,M,2.84309623431
467,F,3.36363636364
467,M,3.16279069768
468,F,3.31428571429
468,M,3.24285714286
469,F,3.24444444445
469,M,2.41666666667
470,F,1.57142857143
470,M,1.77419354839
471,F,3.49342105264
471,M,3.677852349
472,F,2.4
472,M,2.86206896552
473,F,2.38461538462
473,M,2.192
474,F,3.75141242938
474,M,3.84150943397
475,F,3.89215686275
475,M,3.90476190477
476,F,2.85714285715
476,M,2.57142857143
477,F,3.47252747253
477,M,3.46153846154
478,F,2.66666666667
478,M,2.42857142858
479,F,2.3
479,M,2.83739837399
480,F,3.57940663177
480,M,3.81419723678
481,F,3.390625
481,M,3.37826086957
482,F,3.63333333334
482,M,3.50684931507
483,F,3.92307692308
483,M,3.64583333334
484,F,3.0
484,M,2.47368421053
485,F,2.66233766234
485,M,2.47990543736
486,F,2.8
486,M,2.82051282052
487,F,2.8
487,M,2.59649122808
488,F,3.5625
488,M,3.26086956522
489,F,2.79310344828
489,M,2.33823529412
490,F,3.27777777778
490,M,3.34351145039
491,F,3.54794520548
491,M,3.19424460432
492,F,3.67961165049
492,M,3.73706896552
493,F,3.55172413794
493,M,3.61338289963
494,F,3.328125
494,M,3.34943181819
495,F,3.625
495,M,3.32352941177
496,F,3.0
496,M,3.2962962963
497,F,4.22433460077
497,M,3.85396039604
498,F,2.65384615385
498,M,2.85714285715
499,F,2.75
499,M,2.75862068966
500,F,3.53488372094
500,M,3.36896551725
501,F,3.41666666667
501,M,3.67142857143
502,F,2.02702702703
502,M,1.90677966102
503,F,4.33333333334
503,M,3.5
504,F,2.3
504,M,2.99404761905
505,F,2.68421052632
505,M,2.42
506,F,3.86274509804
506,M,3.19047619048
507,F,3.55357142858
507,M,3.51587301588
508,F,3.95031055901
508,M,3.8725
509,F,3.87866108787
509,M,3.54200542006
510,F,2.45454545455
510,M,2.3870967742
511,F,2.75
511,M,3.13571428572
512,F,2.53846153847
512,M,2.92810457517
513,F,3.08333333334
513,M,3.12727272728
514,F,3.56410256411
514,M,3.52238805971
515,F,3.9756097561
515,M,3.88461538462
516,F,3.08
516,M,2.81818181819
517,F,3.06521739131
517,M,3.19047619048
518,F,2.69444444445
518,M,2.38053097346
519,F,2.31578947369
519,M,1.90163934427
520,F,3.125
520,M,2.86330935252
521,F,3.25
521,M,3.39175257732
522,F,3.6
522,M,3.56164383562
523,F,3.75609756098
523,M,3.6052631579
524,F,3.55339805826
524,M,3.6327077748
525,F,3.11111111112
525,M,3.25
526,F,4.0
526,M,2.28571428572
527,F,4.56260162602
527,M,4.49141503849
528,F,2.36363636364
528,M,2.54385964913
529,F,3.98324022347
529,M,3.97597042514
530,M,3.5
531,F,3.91124260356
531,M,3.62721893492
532,F,3.10476190477
532,M,3.02816901409
533,F,2.54545454546
533,M,2.75690607735
534,F,3.93859649123
534,M,3.76744186047
535,F,3.96153846154
535,M,3.7668161435
536,F,3.0
536,M,3.225
537,F,3.01818181819
537,M,3.09868421053
538,F,3.80701754386
538,M,3.83084577115
539,F,3.94933333334
539,M,3.64484451719
540,F,2.02564102565
540,M,2.27692307693
541,F,4.08653846154
541,M,4.3125
542,F,3.07547169812
542,M,2.53594771242
543,F,3.40957446809
543,M,3.37449392713
544,F,2.92307692308
544,M,2.61206896552
545,M,2.0
546,F,2.16363636364
546,M,1.82033898306
547,F,2.81818181819
547,M,2.88495575222
548,F,2.42857142858
548,M,2.55384615385
549,F,3.79545454546
549,M,3.83185840708
550,F,3.171875
550,M,2.92982456141
551,F,3.6468401487
551,M,3.74415405778
552,F,3.40740740741
552,M,3.18274111676
553,F,3.75294117648
553,M,3.8952991453
554,F,2.57142857143
554,M,2.63157894737
555,F,3.704
555,M,3.98123827393
556,F,4.14814814815
556,M,4.24761904762
557,M,4.5
558,F,3.14634146342
558,M,2.51063829788
559,F,3.0
559,M,3.0
560,F,3.5
560,M,4.0
561,M,3.61538461539
562,F,3.85882352942
562,M,3.76623376624
563,F,2.66666666667
563,M,3.54545454546
564,F,2.0
564,M,2.3076923077
565,F,2.83333333334
565,M,3.16363636364
566,F,3.0
566,M,2.875
567,F,3.33333333334
567,M,3.63636363637
568,F,4.1
568,M,3.76
569,F,3.08333333334
569,M,2.88157894737
570,F,4.0
570,M,3.05263157895
571,F,3.61111111112
571,M,3.5625
572,M,3.0
573,F,4.125
573,M,3.15384615385
574,F,3.54347826087
574,M,3.41085271318
575,F,3.27586206897
575,M,2.65384615385
576,M,3.0
577,F,3.16666666667
577,M,2.80645161291
578,M,4.5
579,M,2.0
580,F,3.38461538462
580,M,3.13888888889
581,F,4.0
581,M,4.08139534884
582,M,3.0
583,F,3.875
583,M,3.6
584,M,4.0
585,F,2.93650793651
585,M,2.89383561644
586,F,3.19711538462
586,M,3.10706638116
587,F,3.69866666667
587,M,3.39519359146
588,F,3.85714285715
588,M,3.7564935065
589,F,3.7850877193
589,M,4.11536707707
590,F,3.92265193371
590,M,3.91276400368
591,M,2.0
592,F,3.48263888889
592,M,3.63079615049
593,F,4.27195467423
593,M,4.38194444445
594,F,3.87649402391
594,M,3.830078125
595,F,4.05494505495
595,M,3.79741379311
596,F,3.68666666667
596,M,3.77873563219
597,F,3.84691358025
597,M,3.51170046802
598,F,4.0
598,M,4.66666666667
599,F,3.63636363637
599,M,4.12809917356
600,F,3.4
600,M,2.92
601,M,3.0
602,F,3.77777777778
602,M,4.21875
603,F,2.88461538462
603,M,3.09375
605,F,3.35537190083
605,M,3.26666666667
606,F,2.31578947369
606,M,2.20270270271
607,M,2.0
608,F,4.21765601218
608,M,4.26778017242
609,F,3.0
609,M,2.6590909091
610,F,3.42253521127
610,M,3.56307129799
611,F,2.66666666667
611,M,2.44791666667
612,F,2.25
612,M,2.47272727273
613,F,3.83928571429
613,M,3.19230769231
614,F,2.66666666667
614,M,2.66666666667
615,F,4.1
615,M,4.02127659575
616,F,3.5
616,M,3.2643678161
617,F,4.6
617,M,3.25
618,F,3.0
618,M,1.4
619,F,2.8
619,M,2.5
621,F,4.08333333334
621,M,3.56666666667
623,F,3.0
623,M,3.0
624,F,4.0
626,F,4.0
626,M,2.16666666667
627,F,3.71875
627,M,3.56179775281
628,F,3.95689655173
628,M,3.87804878049
630,F,4.0
630,M,2.66666666667
631,F,2.4
631,M,1.92
632,F,4.0
632,M,4.0
633,F,3.57142857143
633,M,3.61538461539
634,F,3.0
634,M,1.0
635,F,3.78260869566
635,M,3.55555555556
637,F,2.88888888889
637,M,2.49180327869
638,F,3.33333333334
638,M,3.0
639,F,3.15
639,M,2.43103448276
640,F,2.72727272728
640,M,2.65306122449
641,F,1.0
642,M,2.0
643,M,2.0
644,M,2.0
645,F,3.6
645,M,3.6
647,F,3.52991452992
647,M,3.56172839507
648,F,3.4496855346
648,M,3.42845326717
649,F,4.2
649,M,4.18181818182
650,F,3.8
650,M,3.13636363637
651,M,2.0
652,F,3.0
652,M,2.85714285715
653,F,3.34814814815
653,M,3.19077568135
655,M,1.0
656,F,2.71428571429
656,M,2.48
657,F,3.0
657,M,3.0
658,M,3.0
659,F,3.83333333334
659,M,3.68421052632
660,M,1.5
661,F,3.4596273292
661,M,3.46703296704
662,F,2.88235294118
662,M,3.02127659575
663,F,3.17307692308
663,M,3.47641509434
664,F,3.5
664,M,2.83333333334
665,F,4.33333333334
665,M,3.59375
666,M,3.33333333334
667,F,1.0
667,M,2.08888888889
668,F,4.57142857143
668,M,4.33333333334
669,F,4.66666666667
669,M,3.85714285715
670,F,4.84210526316
670,M,4.18918918919
671,F,3.7
671,M,3.67486338798
672,M,2.0
673,F,2.84955752213
673,M,2.56222222223
674,F,3.07246376812
674,M,3.00315457414
678,F,4.32941176471
678,M,4.21266968326
679,M,3.5
680,F,3.28571428572
680,M,3.36842105264
681,F,5.0
681,M,3.85714285715
682,F,1.0
682,M,4.33333333334
684,M,1.0
685,F,3.22222222223
685,M,3.33333333334
687,F,5.0
687,M,2.0
688,F,2.55
688,M,2.21387283237
690,M,2.0
691,F,3.13333333334
691,M,3.04347826087
692,F,1.8
692,M,2.14583333334
694,F,2.26315789474
694,M,2.70491803279
695,F,3.15
695,M,3.18947368422
696,M,3.25
697,F,2.41379310345
697,M,2.625
698,F,2.66666666667
698,M,1.5
700,F,3.53488372094
700,M,3.23529411765
701,M,4.0
702,F,3.0
702,M,3.81818181819
703,F,1.2
703,M,2.0
704,F,1.66666666667
704,M,2.35897435898
705,F,3.75
705,M,3.9375
706,M,2.5
707,F,2.9090909091
707,M,3.12121212122
708,F,3.57857142858
708,M,3.33333333334
709,F,3.125
709,M,3.0
710,F,2.6
710,M,2.30434782609
711,F,2.64705882353
711,M,2.44444444445
712,F,4.0
712,M,3.0
714,F,4.0
714,M,3.864
715,F,4.05
715,M,3.34375
716,F,3.66666666667
716,M,2.56
717,M,4.0
718,F,2.83333333334
718,M,3.62962962963
719,F,2.74193548388
719,M,2.90395480226
720,F,4.56310679612
720,M,4.38507462687
722,F,4.1
722,M,3.64705882353
724,F,3.24752475248
724,M,3.03492063493
725,F,2.72727272728
725,M,2.8
726,F,3.0
726,M,3.0
728,F,3.85185185186
728,M,3.71323529412
729,M,3.66666666667
730,M,1.0
731,F,3.0
731,M,2.82926829269
732,F,4.0
732,M,2.6
733,F,3.83461538462
733,M,3.6962962963
734,M,3.0
735,F,3.16666666667
735,M,3.39759036145
736,F,3.20446096655
736,M,3.16409036861
737,F,1.58536585366
737,M,2.10038610039
741,F,4.02857142858
741,M,4.09677419355
742,F,2.4705882353
742,M,2.54285714286
743,F,3.125
743,M,2.47252747253
744,F,2.0
744,M,2.0
745,F,4.64444444445
745,M,4.47379454927
746,F,4.28571428572
746,M,3.91666666667
747,F,1.63636363637
